,cluster_id,clusters_prob,end_time,start_time,utc_timestamp
594,5,"[1.4457268e-06, 0.051835041, 0.0023080197, 0.0057297377, 0.03025917, 0.9097544]",2016-08-01T02:25:33.000000Z,2016-08-01T02:25:23.000000Z,[  1.47001833e+09]
595,4,"[0.015445555, 0.20693353, 0.2264232, 0.00085605378, 0.27991483, 0.26353878]",2016-08-01T02:25:44.000000Z,2016-08-01T02:25:34.000000Z,[  1.47001834e+09]
596,3,"[2.6509572e-06, 0.00029952751, 0.3950251, 0.58809835, 0.0030249446, 0.012771406]",2016-08-01T02:26:06.000000Z,2016-08-01T02:25:56.000000Z,[  1.47001836e+09]
597,5,"[0.013807479, 0.24185368, 0.00046100596, 4.1889671e-05, 0.00027456388, 0.74341744]",2016-08-01T02:25:55.000000Z,2016-08-01T02:25:45.000000Z,[  1.47001835e+09]
598,5,"[6.2042551e-07, 0.003706001, 0.00011936557, 0.00092428818, 0.055721752, 0.93843591]",2016-08-01T02:26:17.000000Z,2016-08-01T02:26:07.000000Z,[  1.47001837e+09]
599,5,"[4.8243914e-10, 2.7123183e-06, 1.6070835e-07, 2.476777e-09, 0.018903606, 0.98109347]",2016-08-01T02:26:28.000000Z,2016-08-01T02:26:18.000000Z,[  1.47001838e+09]
600,4,"[0.0011330765, 0.0022777175, 0.40821481, 0.080801718, 0.43525743, 0.05225249]",2016-08-01T02:26:39.000000Z,2016-08-01T02:26:29.000000Z,[  1.47001839e+09]
601,4,"[0.075822949, 0.0024732987, 0.36545375, 0.0076720752, 0.50538224, 0.041833978]",2016-08-01T02:26:50.000000Z,2016-08-01T02:26:40.000000Z,[  1.47001840e+09]
602,4,"[0.0093342131, 0.0023816398, 0.37583619, 0.01135393, 0.58189005, 0.018611843]",2016-08-01T02:27:01.000000Z,2016-08-01T02:26:51.000000Z,[  1.47001842e+09]
603,5,"[0.0014332818, 0.052984834, 0.023699515, 0.00019486422, 0.019479338, 0.90213549]",2016-08-01T02:27:12.000000Z,2016-08-01T02:27:02.000000Z,[  1.47001843e+09]
604,1,"[0.06592612, 0.72790211, 4.8240672e-05, 2.0322109e-10, 0.061878134, 0.12998742]",2016-08-01T02:28:40.000000Z,2016-08-01T02:28:30.000000Z,[  1.47001852e+09]
605,5,"[4.4023022e-06, 0.02461407, 1.086913e-07, 1.2101875e-06, 0.0031419005, 0.97220641]",2016-08-01T02:28:51.000000Z,2016-08-01T02:28:41.000000Z,[  1.47001853e+09]
606,3,"[3.5088061e-07, 1.9149578e-05, 0.20594473, 0.77539903, 0.0023849055, 0.01590869]",2016-08-01T02:29:02.000000Z,2016-08-01T02:28:52.000000Z,[  1.47001854e+09]
607,5,"[1.4720389e-06, 0.0027853774, 0.00082778785, 0.00027467837, 0.07554128, 0.91881406]",2016-08-01T02:29:13.000000Z,2016-08-01T02:29:03.000000Z,[  1.47001855e+09]
608,5,"[0.00086086884, 0.097194985, 0.00046593952, 6.8868354e-07, 0.23196863, 0.66782743]",2016-08-01T02:29:24.000000Z,2016-08-01T02:29:14.000000Z,[  1.47001856e+09]
609,5,"[9.7471029e-06, 0.00019790133, 0.21256463, 0.24480206, 0.0007795869, 0.53525144]",2016-08-01T02:29:35.000000Z,2016-08-01T02:29:25.000000Z,[  1.47001857e+09]
610,5,"[2.1450143e-05, 0.00078362547, 0.042265192, 0.008043414, 0.38894156, 0.45648205]",2016-08-01T02:29:46.000000Z,2016-08-01T02:29:36.000000Z,[  1.47001858e+09]
611,5,"[1.6725e-09, 2.3475925e-06, 7.5150508e-09, 2.1181189e-07, 0.0074252607, 0.99256986]",2016-08-01T02:29:57.000000Z,2016-08-01T02:29:47.000000Z,[  1.47001859e+09]
612,5,"[2.9259539e-09, 1.0393664e-05, 0.00062344235, 0.00061705196, 0.027423043, 0.97127402]",2016-08-01T02:30:08.000000Z,2016-08-01T02:29:58.000000Z,[  1.47001860e+09]
613,2,"[5.4638326e-06, 9.2262788e-05, 0.93712687, 0.0031192699, 0.019967182, 0.013282738]",2016-08-01T02:30:19.000000Z,2016-08-01T02:30:09.000000Z,[  1.47001861e+09]
614,2,"[1.2700403e-08, 4.8115066e-06, 0.96420395, 0.033555347, 0.00044035632, 0.0017905163]",2016-08-01T02:30:30.000000Z,2016-08-01T02:30:20.000000Z,[  1.47001862e+09]
615,2,"[1.0989243e-05, 0.00028429274, 0.58742404, 0.39187101, 0.01568987, 0.0038131166]",2016-08-01T02:30:41.000000Z,2016-08-01T02:30:31.000000Z,[  1.47001864e+09]
616,2,"[0.00086423225, 0.013047621, 0.55335003, 0.3143481, 0.020972446, 0.030490262]",2016-08-01T02:30:52.000000Z,2016-08-01T02:30:42.000000Z,[  1.47001865e+09]
617,0,"[0.72816777, 0.029957227, 0.13548273, 0.00039087847, 0.053868644, 0.030214906]",2016-08-01T02:31:03.000000Z,2016-08-01T02:30:53.000000Z,[  1.47001866e+09]
618,5,"[4.0141231e-08, 3.3584023e-05, 0.0033666049, 1.5467289e-05, 0.10074304, 0.89582938]",2016-08-01T02:31:14.000000Z,2016-08-01T02:31:04.000000Z,[  1.47001867e+09]
619,5,"[1.6740953e-15, 3.5218386e-06, 1.3812174e-17, 1.7877285e-13, 1.378885e-06, 0.99999499]",2016-08-01T02:31:58.000000Z,2016-08-01T02:31:48.000000Z,[  1.47001871e+09]
620,5,"[1.5923561e-05, 0.032972626, 0.0028417155, 0.000501047, 0.46077737, 0.48404855]",2016-08-01T02:32:09.000000Z,2016-08-01T02:31:59.000000Z,[  1.47001872e+09]
621,5,"[4.5671179e-05, 0.095155276, 0.00052684918, 0.01280605, 0.050002508, 0.7045663]",2016-08-01T02:32:20.000000Z,2016-08-01T02:32:10.000000Z,[  1.47001874e+09]
622,2,"[0.00022341646, 4.1599033e-05, 0.79761571, 0.0022620962, 0.012943987, 0.0094600124]",2016-08-01T02:32:31.000000Z,2016-08-01T02:32:21.000000Z,[  1.47001875e+09]
623,3,"[2.6445308e-05, 0.00064122246, 0.056945667, 0.89823592, 0.013522351, 0.02667355]",2016-08-01T02:32:42.000000Z,2016-08-01T02:32:32.000000Z,[  1.47001876e+09]
624,4,"[7.048694e-06, 0.037875365, 4.6748173e-08, 1.2801092e-09, 0.58908069, 0.37301752]",2016-08-01T02:32:53.000000Z,2016-08-01T02:32:43.000000Z,[  1.47001877e+09]
625,4,"[0.00025656476, 0.050167136, 0.0001663288, 2.3721275e-06, 0.9010781, 0.048328433]",2016-08-01T02:33:04.000000Z,2016-08-01T02:32:54.000000Z,[  1.47001878e+09]
626,4,"[0.020846738, 8.0688973e-05, 0.15782136, 0.21215181, 0.57863086, 0.027824732]",2016-08-01T02:33:15.000000Z,2016-08-01T02:33:05.000000Z,[  1.47001879e+09]
627,5,"[0.0016432047, 0.00015591964, 0.010196009, 0.082955085, 0.30529335, 0.59882253]",2016-08-01T02:33:26.000000Z,2016-08-01T02:33:16.000000Z,[  1.47001880e+09]
628,3,"[0.012651505, 0.001473451, 0.041694622, 0.80648619, 0.087248571, 0.048641186]",2016-08-01T02:33:37.000000Z,2016-08-01T02:33:27.000000Z,[  1.47001881e+09]
629,5,"[0.00063998945, 0.046894871, 0.18879367, 0.018341573, 0.31872717, 0.42656326]",2016-08-01T02:33:48.000000Z,2016-08-01T02:33:38.000000Z,[  1.47001882e+09]
630,5,"[0.00037034048, 0.0044024107, 0.01154131, 0.025193734, 9.1221198e-05, 0.9557941]",2016-08-01T02:33:59.000000Z,2016-08-01T02:33:49.000000Z,[  1.47001883e+09]
631,2,"[3.1909824e-08, 3.7145954e-05, 0.68617672, 0.050895568, 0.10053358, 0.16180417]",2016-08-01T02:34:10.000000Z,2016-08-01T02:34:00.000000Z,[  1.47001884e+09]
632,5,"[4.0317795e-07, 0.0040058927, 0.00010426561, 0.17278609, 0.0026299523, 0.79791653]",2016-08-01T02:34:21.000000Z,2016-08-01T02:34:11.000000Z,[  1.47001886e+09]
633,4,"[5.1981697e-06, 0.0032276555, 0.002043172, 0.00038389626, 0.66736311, 0.32171839]",2016-08-01T02:34:32.000000Z,2016-08-01T02:34:22.000000Z,[  1.47001887e+09]
634,2,"[0.000296521, 0.0045088148, 0.51822871, 0.46045929, 0.0044417894, 0.008608208]",2016-08-01T02:34:43.000000Z,2016-08-01T02:34:33.000000Z,[  1.47001888e+09]
635,5,"[0.0015893772, 0.25099945, 4.134902e-05, 6.8037195e-07, 9.9867335e-05, 0.74717057]",2016-08-01T02:34:54.000000Z,2016-08-01T02:34:44.000000Z,[  1.47001889e+09]
636,1,"[0.0056866473, 0.65518951, 4.3934051e-05, 1.1851412e-05, 3.2072276e-06, 0.33753356]",2016-08-01T02:35:05.000000Z,2016-08-01T02:34:55.000000Z,[  1.47001890e+09]
637,5,"[1.2987782e-05, 0.0021644062, 0.081155218, 0.16152292, 0.038409155, 0.71540117]",2016-08-01T02:35:49.000000Z,2016-08-01T02:35:39.000000Z,[  1.47001894e+09]
638,1,"[6.1377395e-05, 0.66810966, 1.1320881e-11, 5.6209776e-11, 2.3034175e-09, 0.0011575692]",2016-08-01T02:36:33.000000Z,2016-08-01T02:36:23.000000Z,[  1.47001899e+09]
639,5,"[1.6267366e-07, 0.035692587, 1.9937559e-13, 6.9148287e-14, 1.8652435e-06, 0.96393615]",2016-08-01T02:36:44.000000Z,2016-08-01T02:36:34.000000Z,[  1.47001900e+09]
640,5,"[1.3684993e-07, 0.007070641, 1.5278714e-05, 9.1722143e-07, 0.00014426315, 0.97963518]",2016-08-01T02:37:06.000000Z,2016-08-01T02:36:56.000000Z,[  1.47001902e+09]
641,5,"[0.0011157308, 0.12600529, 1.0221809e-05, 0.1331373, 0.00088122464, 0.73480684]",2016-08-01T02:37:17.000000Z,2016-08-01T02:37:07.000000Z,[  1.47001903e+09]
642,5,"[4.2784332e-11, 0.0032288572, 2.6168508e-11, 1.9183597e-11, 0.00083113217, 0.99594009]",2016-08-01T02:37:28.000000Z,2016-08-01T02:37:18.000000Z,[  1.47001904e+09]
643,5,"[1.55249e-05, 0.040121149, 0.0001400038, 0.00049501291, 0.23521376, 0.72316331]",2016-08-01T02:37:39.000000Z,2016-08-01T02:37:29.000000Z,[  1.47001905e+09]
644,2,"[0.0019746865, 0.00025528754, 0.83918458, 0.13569124, 0.016670853, 0.0058501139]",2016-08-01T02:38:12.000000Z,2016-08-01T02:38:02.000000Z,[  1.47001909e+09]
645,5,"[0.025089057, 0.3386158, 0.034837049, 0.085742138, 0.012922727, 0.46220142]",2016-08-01T02:38:23.000000Z,2016-08-01T02:38:13.000000Z,[  1.47001910e+09]
646,2,"[0.00018053253, 0.0006716405, 0.69476426, 0.15942878, 0.035503838, 0.10891228]",2016-08-01T02:38:34.000000Z,2016-08-01T02:38:24.000000Z,[  1.47001911e+09]
647,2,"[0.00079459697, 0.00015849755, 0.91984797, 0.033791296, 0.010335607, 0.018006578]",2016-08-01T02:38:45.000000Z,2016-08-01T02:38:35.000000Z,[  1.47001912e+09]
648,4,"[8.7742414e-08, 4.649045e-06, 0.21604329, 0.00087014743, 0.64818722, 0.083316542]",2016-08-01T02:38:56.000000Z,2016-08-01T02:38:46.000000Z,[  1.47001913e+09]
649,1,"[5.1743073e-06, 0.88229185, 1.3064351e-07, 5.2864015e-09, 0.00017977101, 0.11701032]",2016-08-01T02:39:07.000000Z,2016-08-01T02:38:57.000000Z,[  1.47001914e+09]
650,4,"[9.055474e-06, 0.00086264184, 0.015652958, 0.00076908723, 0.92622536, 0.056465447]",2016-08-01T02:39:18.000000Z,2016-08-01T02:39:08.000000Z,[  1.47001915e+09]
651,5,"[1.6240755e-11, 1.6105438e-06, 9.1998125e-09, 3.1992256e-09, 0.025441518, 0.97455251]",2016-08-01T02:39:29.000000Z,2016-08-01T02:39:19.000000Z,[  1.47001916e+09]
652,4,"[6.1962637e-05, 0.0035371438, 0.00042455157, 0.000209345, 0.89437062, 0.091602385]",2016-08-01T02:39:51.000000Z,2016-08-01T02:39:41.000000Z,[  1.47001919e+09]
653,5,"[9.2919636e-06, 0.0040871352, 4.7011954e-09, 4.444184e-08, 0.024774153, 0.97109693]",2016-08-01T02:40:02.000000Z,2016-08-01T02:39:52.000000Z,[  1.47001920e+09]
654,2,"[0.010577739, 0.018403789, 0.32371923, 0.18792634, 0.1883886, 0.25862566]",2016-08-01T02:40:13.000000Z,2016-08-01T02:40:03.000000Z,[  1.47001921e+09]
655,2,"[0.00023326655, 0.0036983055, 0.38191336, 0.193551, 0.29394931, 0.11416788]",2016-08-01T02:40:24.000000Z,2016-08-01T02:40:14.000000Z,[  1.47001922e+09]
656,2,"[2.0959328e-06, 0.00055935915, 0.61865866, 0.22719041, 0.078110851, 0.0727304]",2016-08-01T02:40:35.000000Z,2016-08-01T02:40:25.000000Z,[  1.47001923e+09]
657,4,"[0.0067519154, 0.24573737, 0.09538953, 0.00042687421, 0.48063719, 0.16898157]",2016-08-01T02:40:46.000000Z,2016-08-01T02:40:36.000000Z,[  1.47001924e+09]
658,3,"[2.4511155e-07, 0.00034791761, 0.18422236, 0.60043216, 0.05933769, 0.15565954]",2016-08-01T02:40:57.000000Z,2016-08-01T02:40:47.000000Z,[  1.47001925e+09]
659,0,"[0.96865427, 0.0011174768, 0.026658744, 0.00013104291, 0.0021472916, 0.0012893317]",2016-08-01T02:42:14.000000Z,2016-08-01T02:42:04.000000Z,[  1.47001933e+09]
660,4,"[0.0065784096, 0.029555112, 0.10951712, 0.013791063, 0.74582088, 0.090982571]",2016-08-01T02:42:25.000000Z,2016-08-01T02:42:15.000000Z,[  1.47001934e+09]
661,4,"[0.025649518, 0.0028273405, 0.001952284, 0.0075436956, 0.91613877, 0.044593632]",2016-08-01T02:42:36.000000Z,2016-08-01T02:42:26.000000Z,[  1.47001935e+09]
662,4,"[0.026662331, 0.0038801418, 0.082487032, 0.37025774, 0.47321156, 0.038760845]",2016-08-01T02:42:47.000000Z,2016-08-01T02:42:37.000000Z,[  1.47001936e+09]
663,4,"[0.00013097032, 0.00095589162, 0.0087369531, 0.00043931592, 0.91999871, 0.068818182]",2016-08-01T02:42:58.000000Z,2016-08-01T02:42:48.000000Z,[  1.47001937e+09]
664,5,"[0.0032982898, 0.034428757, 0.19259591, 0.073206842, 0.10096979, 0.58026356]",2016-08-01T02:43:09.000000Z,2016-08-01T02:42:59.000000Z,[  1.47001938e+09]
665,5,"[2.6994245e-09, 0.0013899432, 1.2111348e-12, 6.4908207e-08, 4.1986845e-05, 0.99856794]",2016-08-01T02:43:20.000000Z,2016-08-01T02:43:10.000000Z,[  1.47001940e+09]
666,5,"[7.3409778e-06, 0.095498651, 5.9701591e-08, 0.00013264282, 0.00037724277, 0.90390402]",2016-08-01T02:43:31.000000Z,2016-08-01T02:43:21.000000Z,[  1.47001941e+09]
667,5,"[3.960287e-08, 0.0003124366, 8.4873431e-10, 4.6345843e-07, 0.00042798181, 0.99925905]",2016-08-01T02:43:42.000000Z,2016-08-01T02:43:32.000000Z,[  1.47001942e+09]
668,3,"[0.046864193, 0.041253015, 0.039623581, 0.55285722, 0.085082263, 0.22178145]",2016-08-01T02:43:53.000000Z,2016-08-01T02:43:43.000000Z,[  1.47001943e+09]
669,3,"[9.7832035e-06, 0.0017149603, 0.078882307, 0.56166482, 0.27279213, 0.047104258]",2016-08-01T02:44:04.000000Z,2016-08-01T02:43:54.000000Z,[  1.47001944e+09]
670,2,"[0.21200426, 0.0019089883, 0.73912936, 0.00045197757, 0.045303721, 0.00097072939]",2016-08-01T02:44:15.000000Z,2016-08-01T02:44:05.000000Z,[  1.47001945e+09]
671,5,"[0.00044334898, 0.43218061, 1.7736543e-08, 5.58016e-08, 0.0019215072, 0.5654363]",2016-08-01T02:44:26.000000Z,2016-08-01T02:44:16.000000Z,[  1.47001946e+09]
672,5,"[0.0036125544, 0.0440256, 0.0004722102, 0.0014967874, 0.009007697, 0.60236955]",2016-08-01T02:44:37.000000Z,2016-08-01T02:44:27.000000Z,[  1.47001947e+09]
673,4,"[0.0026452809, 0.1214806, 0.0073163859, 7.2383642e-05, 0.7194677, 0.14900468]",2016-08-01T02:44:48.000000Z,2016-08-01T02:44:38.000000Z,[  1.47001948e+09]
674,2,"[0.00039268652, 0.0043097339, 0.86279064, 0.044059593, 0.076307766, 0.012092914]",2016-08-01T02:44:59.000000Z,2016-08-01T02:44:49.000000Z,[  1.47001949e+09]
675,2,"[9.3555231e-05, 0.00050113577, 0.83259207, 0.075976461, 0.071505524, 0.019323759]",2016-08-01T02:45:10.000000Z,2016-08-01T02:45:00.000000Z,[  1.47001950e+09]
676,3,"[0.0003190159, 0.039463285, 0.077909976, 0.54822451, 0.0168943, 0.31377518]",2016-08-01T02:45:21.000000Z,2016-08-01T02:45:11.000000Z,[  1.47001952e+09]
677,3,"[5.6156617e-09, 8.4923422e-06, 0.18715967, 0.62639964, 0.0088936668, 0.15208286]",2016-08-01T02:45:32.000000Z,2016-08-01T02:45:22.000000Z,[  1.47001953e+09]
678,3,"[1.8886521e-08, 3.7647192e-06, 0.20464826, 0.78820908, 0.0058555426, 0.00037435212]",2016-08-01T02:45:54.000000Z,2016-08-01T02:45:44.000000Z,[  1.47001955e+09]
679,2,"[7.2117982e-05, 0.0068891277, 0.57337528, 0.047524303, 0.26676559, 0.10438316]",2016-08-01T02:46:05.000000Z,2016-08-01T02:45:55.000000Z,[  1.47001956e+09]
680,5,"[0.00029675502, 0.067222886, 1.3560481e-06, 5.6820573e-07, 0.23350576, 0.69874316]",2016-08-01T02:46:16.000000Z,2016-08-01T02:46:06.000000Z,[  1.47001957e+09]
681,2,"[0.00040825416, 0.0012977354, 0.75387973, 0.034029428, 0.1915334, 0.018792752]",2016-08-01T02:46:27.000000Z,2016-08-01T02:46:17.000000Z,[  1.47001958e+09]
682,5,"[0.00038657556, 0.0079623358, 0.00029266177, 1.5052435e-05, 0.14414491, 0.83770204]",2016-08-01T02:47:00.000000Z,2016-08-01T02:46:50.000000Z,[  1.47001962e+09]
683,5,"[0.17008764, 0.072185375, 0.016283229, 0.12102421, 0.050617881, 0.40950719]",2016-08-01T02:47:11.000000Z,2016-08-01T02:47:01.000000Z,[  1.47001963e+09]
684,5,"[0.0036946021, 0.027483318, 0.22414207, 0.0017117949, 0.084346496, 0.65815377]",2016-08-01T02:47:22.000000Z,2016-08-01T02:47:12.000000Z,[  1.47001964e+09]
685,5,"[0.0010304863, 0.011228356, 0.027570354, 0.18177043, 0.0019548144, 0.68558735]",2016-08-01T02:47:33.000000Z,2016-08-01T02:47:23.000000Z,[  1.47001965e+09]
686,2,"[0.0001558482, 2.4335624e-05, 0.99929094, 2.0169959e-05, 6.8225701e-05, 6.9577595e-06]",2016-08-01T02:47:55.000000Z,2016-08-01T02:47:45.000000Z,[  1.47001967e+09]
687,5,"[1.0547076e-06, 9.0484995e-05, 0.00045983461, 0.0009275928, 0.18542863, 0.53107476]",2016-08-01T02:49:01.000000Z,2016-08-01T02:48:51.000000Z,[  1.47001974e+09]
688,3,"[8.9639587e-05, 0.0011286968, 0.10485204, 0.76498544, 0.0071220342, 0.10534693]",2016-08-01T02:49:12.000000Z,2016-08-01T02:49:02.000000Z,[  1.47001975e+09]
689,5,"[4.3014032e-05, 0.095961392, 2.4315668e-06, 0.0083064027, 0.00056412368, 0.7774387]",2016-08-01T02:49:56.000000Z,2016-08-01T02:49:46.000000Z,[  1.47001979e+09]
690,5,"[5.0289259e-08, 0.00095031381, 1.7396609e-05, 8.546489e-05, 0.00021772231, 0.71736705]",2016-08-01T02:50:51.000000Z,2016-08-01T02:50:41.000000Z,[  1.47001985e+09]
691,3,"[1.8434695e-05, 3.4907749e-05, 0.21732892, 0.3756606, 0.3414619, 0.040109992]",2016-08-01T02:51:46.000000Z,2016-08-01T02:51:36.000000Z,[  1.47001990e+09]
692,2,"[0.013772444, 0.0068522547, 0.91185129, 0.0032962007, 0.02104844, 0.0031401601]",2016-08-01T02:51:57.000000Z,2016-08-01T02:51:47.000000Z,[  1.47001991e+09]
693,3,"[2.4767243e-07, 0.0006177621, 0.22527514, 0.51474607, 0.0014851465, 0.24703781]",2016-08-01T02:52:08.000000Z,2016-08-01T02:51:58.000000Z,[  1.47001992e+09]
694,2,"[9.6163909e-08, 1.6683823e-06, 0.93958467, 0.057627663, 0.00032547893, 1.7290053e-05]",2016-08-01T02:52:30.000000Z,2016-08-01T02:52:20.000000Z,[  1.47001994e+09]
695,5,"[6.7572969e-08, 0.00024018694, 6.6716234e-07, 1.1415995e-08, 0.41030121, 0.58941436]",2016-08-01T02:52:41.000000Z,2016-08-01T02:52:31.000000Z,[  1.47001996e+09]
696,5,"[3.2943481e-05, 0.002285803, 0.0049040588, 0.0033786879, 0.087278165, 0.90128165]",2016-08-01T02:52:52.000000Z,2016-08-01T02:52:42.000000Z,[  1.47001997e+09]
697,3,"[1.1584018e-05, 3.2704513e-05, 0.011516104, 0.5342775, 0.016376927, 0.43445566]",2016-08-01T02:53:03.000000Z,2016-08-01T02:52:53.000000Z,[  1.47001998e+09]
698,3,"[6.605615e-06, 0.00010227197, 0.067032114, 0.76644796, 0.039738022, 0.12612931]",2016-08-01T02:53:14.000000Z,2016-08-01T02:53:04.000000Z,[  1.47001999e+09]
699,5,"[0.00014544447, 0.013014658, 2.3943874e-05, 0.001499124, 4.4805329e-05, 0.98468995]",2016-08-01T02:53:25.000000Z,2016-08-01T02:53:15.000000Z,[  1.47002000e+09]
700,2,"[0.0017510881, 0.0424302, 0.5556944, 3.1295524e-06, 0.067580611, 0.33251372]",2016-08-01T02:53:36.000000Z,2016-08-01T02:53:26.000000Z,[  1.47002001e+09]
701,5,"[3.8458627e-05, 6.1917963e-06, 0.013122675, 0.045223236, 0.0064882943, 0.93239361]",2016-08-01T02:53:47.000000Z,2016-08-01T02:53:37.000000Z,[  1.47002002e+09]
702,3,"[4.3290368e-07, 8.3330975e-05, 0.22821063, 0.41208535, 0.020520758, 0.33382735]",2016-08-01T02:54:20.000000Z,2016-08-01T02:54:10.000000Z,[  1.47002006e+09]
703,5,"[2.4443038e-08, 3.4691102e-06, 2.2994652e-06, 1.3992538e-06, 0.38470683, 0.61528587]",2016-08-01T02:54:31.000000Z,2016-08-01T02:54:21.000000Z,[  1.47002007e+09]
704,3,"[0.00090209144, 0.0027994344, 0.068901472, 0.81693858, 0.040927719, 0.069011427]",2016-08-01T02:54:42.000000Z,2016-08-01T02:54:32.000000Z,[  1.47002008e+09]
705,3,"[3.4358134e-05, 0.00035092904, 0.45758232, 0.5153991, 0.015370503, 0.0038878364]",2016-08-01T02:54:53.000000Z,2016-08-01T02:54:43.000000Z,[  1.47002009e+09]
706,2,"[3.2550416e-09, 5.165997e-07, 0.99372125, 0.004948494, 0.00053351081, 0.00035636226]",2016-08-01T02:55:48.000000Z,2016-08-01T02:55:38.000000Z,[  1.47002014e+09]
707,5,"[1.0404135e-12, 6.6383606e-08, 1.7976983e-11, 2.0968646e-06, 8.6165728e-06, 0.99998772]",2016-08-01T02:55:59.000000Z,2016-08-01T02:55:49.000000Z,[  1.47002015e+09]
708,2,"[0.00043737688, 0.0014936414, 0.70915902, 0.044645756, 0.21319361, 0.02809483]",2016-08-01T02:56:10.000000Z,2016-08-01T02:56:00.000000Z,[  1.47002016e+09]
709,2,"[0.019963408, 0.0026353055, 0.50857049, 0.0733013, 0.38520664, 0.0085874852]",2016-08-01T02:56:21.000000Z,2016-08-01T02:56:11.000000Z,[  1.47002018e+09]
710,3,"[0.0032762457, 0.00051563891, 0.31632805, 0.57046235, 0.09172786, 0.0083777672]",2016-08-01T02:56:32.000000Z,2016-08-01T02:56:22.000000Z,[  1.47002019e+09]
711,4,"[0.028012143, 0.063877873, 0.011018108, 0.00015815972, 0.74413347, 0.15131649]",2016-08-01T02:56:43.000000Z,2016-08-01T02:56:33.000000Z,[  1.47002020e+09]
712,3,"[7.0642295e-06, 0.0056867748, 0.0031852582, 0.98194915, 0.00011452591, 0.0084972382]",2016-08-01T02:56:54.000000Z,2016-08-01T02:56:44.000000Z,[  1.47002021e+09]
713,5,"[3.6017413e-05, 0.0054181097, 0.18944843, 0.00021742647, 0.0050210734, 0.79055995]",2016-08-01T02:57:16.000000Z,2016-08-01T02:57:06.000000Z,[  1.47002023e+09]
714,5,"[1.0952128e-06, 1.1230412e-05, 5.4792322e-09, 9.4868707e-14, 0.0040765568, 0.99590367]",2016-08-01T02:57:27.000000Z,2016-08-01T02:57:17.000000Z,[  1.47002024e+09]
715,5,"[5.252783e-05, 0.10797589, 1.2626892e-05, 3.6423896e-06, 0.0003054119, 0.8882643]",2016-08-01T02:57:38.000000Z,2016-08-01T02:57:28.000000Z,[  1.47002025e+09]
716,5,"[8.2073279e-07, 0.024513975, 4.9184734e-10, 1.6711449e-07, 1.0488027e-06, 0.97434616]",2016-08-01T02:58:00.000000Z,2016-08-01T02:57:50.000000Z,[  1.47002028e+09]
717,5,"[0.00033126696, 0.067100607, 0.070655718, 0.0060642287, 0.11794045, 0.51785135]",2016-08-01T02:58:11.000000Z,2016-08-01T02:58:01.000000Z,[  1.47002029e+09]
718,5,"[0.001970255, 0.27833804, 0.00072382542, 0.00040326643, 0.001026039, 0.48943987]",2016-08-01T02:58:22.000000Z,2016-08-01T02:58:12.000000Z,[  1.47002030e+09]
719,1,"[0.0094123865, 0.54239422, 0.0025913308, 0.00034271542, 0.00069201767, 0.24008662]",2016-08-01T02:59:06.000000Z,2016-08-01T02:58:56.000000Z,[  1.47002034e+09]
720,2,"[6.7782459e-08, 7.1562892e-05, 0.7348668, 0.24098733, 0.0060922015, 0.0036511694]",2016-08-01T02:59:17.000000Z,2016-08-01T02:59:07.000000Z,[  1.47002035e+09]
721,2,"[1.9719319e-05, 0.01237271, 0.52657723, 0.14583881, 0.0081715994, 0.16668798]",2016-08-01T02:59:28.000000Z,2016-08-01T02:59:18.000000Z,[  1.47002036e+09]
722,2,"[0.00035934467, 0.06492839, 0.91105634, 0.0026881583, 0.0010265866, 0.0072031142]",2016-08-01T02:59:39.000000Z,2016-08-01T02:59:29.000000Z,[  1.47002037e+09]
723,2,"[8.716637e-07, 0.00012242649, 0.85992116, 0.12119386, 0.0025261317, 0.01103087]",2016-08-01T03:00:01.000000Z,2016-08-01T02:59:51.000000Z,[  1.47002040e+09]
724,5,"[0.034203351, 0.21442994, 0.31843257, 0.0067804153, 0.002342334, 0.33513916]",2016-08-01T03:00:12.000000Z,2016-08-01T03:00:02.000000Z,[  1.47002041e+09]
725,2,"[5.2416185e-06, 0.0017093109, 0.92998397, 0.003266335, 0.0018660689, 0.0061016739]",2016-08-01T03:00:23.000000Z,2016-08-01T03:00:13.000000Z,[  1.47002042e+09]
726,5,"[0.046172939, 0.42109656, 3.9584811e-05, 0.0059619453, 0.0032730948, 0.49452198]",2016-08-01T03:00:45.000000Z,2016-08-01T03:00:35.000000Z,[  1.47002044e+09]
727,5,"[1.5728039e-05, 2.1358943e-05, 0.0011442463, 3.0461613e-05, 0.12971583, 0.86391121]",2016-08-01T03:00:56.000000Z,2016-08-01T03:00:46.000000Z,[  1.47002045e+09]
728,4,"[1.7921084e-07, 0.028065316, 4.3711149e-11, 8.7092269e-12, 0.80754375, 0.16439074]",2016-08-01T03:01:07.000000Z,2016-08-01T03:00:57.000000Z,[  1.47002046e+09]
729,4,"[1.8686507e-07, 0.12266406, 2.4499291e-09, 3.8758906e-11, 0.74328637, 0.13404934]",2016-08-01T03:01:18.000000Z,2016-08-01T03:01:08.000000Z,[  1.47002047e+09]
